Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Product rating count (product.metafields.reviews.rating_count),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
artificial-ruber-plant-16-inch-approx,Artificial Ruber Plant.(16 inch Approx),"<div data-product-description-10201112805687="""" style=""--maximum-des-to-show: 800px;"" id=""tab-description-mobile"" class=""toggle-content is-active show-mobile toggle-content--height"">
<p data-end=""779"" data-start=""671""><strong data-end=""696"" data-start=""671"">Realistic Look &amp; Feel</strong> ,<strong data-end=""802"" data-start=""782"">Zero Maintenance</strong> ,<strong data-end=""925"" data-start=""900"">Versatile Decor Piece, </strong><strong data-end=""1026"" data-start=""1000"">Durable &amp; Long-Lasting.C</strong><strong data-end=""1026"" data-start=""1000"">hoose a planter from our Planters section to match your space.</strong></p>
</div>",My Store,,simple,"Artificial Leaves, Artificial Plants, Indoor Plants, outdoor Planters, pots",false,Title,Default Title,,,,,,,,shopify_10209820836151,0.0,,0,deny,manual,2500.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsAppImage2025-06-21at9.27.45AM_2-scaled.jpg?v=1775130923,1,"",false,,,,,kg,,,active
artificial-red-maple-leave,Artificial Red Maple Leave.,"<p>Bring lasting greenery to your space with our lifelike artificial leaves and hanging foliage—zero maintenance, all style.</p>",My Store,,simple,"Artificial Leaves, Artificial Plants, Hanging Leaves, realistic plants",false,Title,Default Title,,,,,,,,shopify_10209793704247,0.0,,0,deny,manual,1999.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsAppImage2025-06-21at9.28.50AM_1-scaled.jpg?v=1775130920,1,"",false,,,,,kg,,,active
artificial-red-maple-leaf,Artificial Red Maple Leaf.,<p>Forever fresh—shop our collection of artificial and hanging leaves.</p>,My Store,,simple,"Artificial Leaves, Artificial Plants, Hanging Leaves, realistic plants",false,Title,Default Title,,,,,,,,shopify_10209791803703,0.0,,0,deny,manual,2050.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsAppImage2025-06-21at9.29.02AM-scaled.jpg?v=1775130919,1,"",false,,,,,kg,,,active
artificial-red-blossoms-with-black-diamond-ceramic-pot9inch-approx,Artificial Red Blossoms With Black Diamond Ceramic Pot(9inch Approx),"<p>Bring effortless greenery to your home or office with our lifelike artificial table plants—zero maintenance, all style.</p>",My Store,,simple,"Artificial Leaves, Artificial Plants, Indoor Plants, outdoor Planters, pots, Table Plants",false,Title,Default Title,,,,,,,,shopify_10209837711671,0.0,,0,deny,manual,2799.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsAppImage2025-06-21at9.22.25AM_2.jpg?v=1775130917,1,"",false,,,,,kg,,,active
artificial-realistic-purple-rose-flower-bunches,Artificial Realistic purple Rose Flower Bunches,<p><strong>Reach out for stunning flower arrangements or inquire separately for bulk orders.</strong></p>,My Store,,simple,"Artificial Flower, Artificial Plants, flowers, realistic flowers",false,Title,Default Title,,,,,,,,shopify_10207848562999,0.0,,0,deny,manual,400.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsAppImage2025-06-19at5.33.08PM_1_68b8bfed-c0bf-4d5f-ac8b-f3e6ea2ccb8d-scaled.jpg?v=1775130916,1,"",false,,,,,kg,,,active
artificial-plant-wall-hanging-leaves-plant-for-home-decor,"Artificial Plant, Wall Hanging Leaves, Plant for Home Decor.","<p>Faux leaves, real impact—perfect for modern spaces.</p>",My Store,,simple,"Artificial Leaves, Artificial Plants, Hanging Leaves, realistic plants",false,Title,Default Title,,,,,,,,shopify_10209721909559,0.0,,0,deny,manual,640.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsAppImage2025-06-21at9.30.26AM_1-scaled.jpg?v=1775130916,1,"",false,,,,,kg,,,active
artificial-pink-blooming-tree-approx-7ft,Artificial Pink Blooming Tree (approx 7ft),"<div class=""ng-tns-c2847674018-92""><section id=""processing-state-12"" class=""processing-state_container ng-tns-c2847674018-92 is-gpi-avatar ng-trigger ng-trigger-processingStateShowHide ng-star-inserted is-done-processing"">
<div id=""processing-state-12-summary"" class=""processing-state_details ng-trigger ng-trigger-menuExpansion ng-tns-c2847674018-92 is-gpi-avatar ng-star-inserted"" aria-hidden=""true"">
<div class=""tool-summary ng-tns-c2847674018-92"">
<div class=""tool-summary-message ng-tns-c2847674018-92 gds-body-l ng-star-inserted"">
<div class=""ng-tns-c2847674018-92"">Transform your space into a romantic sanctuary with this breathtaking artificial Pink Cherry Blossom installation. Designed with a unique arching silhouette, this statement piece creates a stunning floral frame that adds soft texture and a whimsical, high-end feel to any interior.</div>
</div>
</div>
</div>
</section></div>",My Store,,simple,"#HomeDecor, aesthetic, Apartment Decor, Artificial Plants, Decor, DECORATION, Indoor Plants, realistic plants",false,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,35000.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/9_305e4855-725c-4216-a3e6-40321355e253.jpg?v=1775130913,1,"",false,,,,,kg,,,active
artificial-pink-white-blossom-tree-approx-6ft,Artificial Pink & White Blossom Tree (approx 6ft),"<div class=""ng-tns-c2847674018-56""><section id=""processing-state-6"" class=""processing-state_container ng-tns-c2847674018-56 is-gpi-avatar ng-trigger ng-trigger-processingStateShowHide ng-star-inserted is-done-processing"">
<div id=""processing-state-6-summary"" class=""processing-state_details ng-trigger ng-trigger-menuExpansion ng-tns-c2847674018-56 is-gpi-avatar ng-star-inserted"" aria-hidden=""true"">
<div class=""tool-summary ng-tns-c2847674018-56"">
<div class=""tool-summary-message ng-tns-c2847674018-56 gds-body-l ng-star-inserted"">
<div class=""ng-tns-c2847674018-56"">Add a touch of ethereal beauty to your space with this elegant artificial Cherry Blossom tree, featuring a soft palette of pink and white blooms for a serene, sophisticated look.</div>
</div>
</div>
</div>
</section></div>",My Store,,simple,"#HomeDecor, Apartment Decor, Artificial Plants, Decor, DECORATION, realistic plants",false,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,7500.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/3-1.jpg?v=1775130912,1,"",false,,,,,kg,,,active
artificial-peony-flower-bunches-2,Artificial Peony Flower Bunches,<p><strong>Reach out for stunning flower arrangements or inquire separately for bulk orders.     </strong>   Flowers make everything better.</p>,My Store,,simple,"Artificial Flower, Artificial Plants, flowers, realistic flowers",false,Title,Default Title,,,,,,,,shopify_10207842140471,0.0,,0,deny,manual,430.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsAppImage2025-06-19at5.33.05PM_1-scaled.jpg?v=1775130911,1,"",false,,,,,kg,,,active
artificial-peony-flower-bunches,Artificial Peony Flower Bunches,"<p><strong>Reach out for stunning flower arrangements or inquire separately for bulk orders.</strong></p>
<p>In a world full of roses, be a wildflower.</p>",My Store,,simple,"Artificial Flower, Artificial Plants, flowers, realistic flowers",false,Title,Default Title,,,,,,,,shopify_10207837389111,0.0,,0,deny,manual,550.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsAppImage2025-06-19at5.32.43PM_1-scaled.jpg?v=1775130910,1,"",false,,,,,kg,,,active
artificial-orange-autumn-maple-leaf-packet,Artificial Orange Autumn Maple Leaf. packet,"<p>Bring lasting greenery to your space with our lifelike artificial leaves and hanging foliage—zero maintenance, all style.</p>",My Store,,simple,"Artificial Leaves, Artificial Plants, Hanging Leaves, realistic plants",false,Title,Default Title,,,,,,,,shopify_10209783841079,0.0,,0,deny,manual,2099.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsAppImage2025-06-21at9.29.48AM-scaled.jpg?v=1775130908,1,"",false,,,,,kg,,,active
artificial-olive-tree-approx-5ft,Artificial Olive Tree (approx 5ft),"Add a touch of timeless Mediterranean charm to your home with this realistic artificial olive tree. Featuring delicate silvery-green leaves and faux olives, it provides a sophisticated look without the need for sunlight or watering. It comes fixed in a textured black tapered pot topped with decorative stones, ready to enhance your entryway, office, or living room.",My Store,,simple,"aesthetic, Apartment Decor, Artificial Plants, Decor, DECORATION, Decorative Pot, Exclusive interior accents, realistic plants",false,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,11999.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/4-2.jpg?v=1775130907,1,"",false,,,,,kg,,,active
artificial-olive-tree-approx-5ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsApp-Image-2025-12-20-at-10.50.10-AM.jpg?v=1775130905,2,"",,,,,,,,,
artificial-multi-color-bush,Artificial Multi Color Bush.,<p>Evergreen beauty—realistic artificial leaves for timeless décor.</p>,My Store,,simple,"Artificial Flower, Artificial Leaves, Artificial Plants, realistic plants",false,Title,Default Title,,,,,,,,shopify_10209716240695,0.0,,0,deny,manual,2999.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsAppImage2025-06-21at9.31.03AM-scaled.jpg?v=1775130905,1,"",false,,,,,kg,,,active
artificial-mountain-bloom-nursery-flowers,Artificial Mountain Bloom Nursery Flowers,<p><strong>Reach out for stunning flower arrangements or inquire separately for bulk orders.    </strong>Just a bunch of joy wrapped in petals.</p>,My Store,,simple,"Artificial Flower, Artificial Plants, flowers, realistic flowers",false,Title,Default Title,,,,,,,,shopify_10207843713335,0.0,,0,deny,manual,450.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsAppImage2025-06-19at5.33.08PM_075694bf-f6a7-4db9-bb6a-c8847bd39a4d-scaled.jpg?v=1775130903,1,"",false,,,,,kg,,,active
artificial-mixed-foliage-bush-or-stem-spray,Artificial Mixed Foliage Bush or Stem Spray.,"<p>Bring home evergreen beauty with our artificial decorative bushes.<br data-start=""395"" data-end=""398"">No watering, no fading—just lasting charm all year round.</p>",My Store,,simple,"Artificial Flower, Artificial Leaves, Artificial Plants, flowers, realistic flowers, realistic plants",false,Title,Default Title,,,,,,,,shopify_10209911013687,0.0,,0,deny,manual,420.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsAppImage2025-06-21at3.01.12PM.jpg?v=1775130901,1,"",false,,,,,kg,,,active
artificial-mixed-foliage-bush-or-plant-stem-spray-3,Artificial Mixed Foliage Bush or Plant Stem Spray.,"<p>Great for fillers, accents, or standalone greenery.<br data-start=""483"" data-end=""486"">These bushes bring texture without the hassle of real plants.</p>",My Store,,simple,"Artificial Flower, Artificial Leaves, Artificial Plants, flowers, realistic flowers, realistic plants",false,Title,Default Title,,,,,,,,shopify_10209930019127,0.0,,0,deny,manual,399.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsAppImage2025-06-21at3.01.08PM_1.jpg?v=1775130900,1,"",false,,,,,kg,,,active
artificial-mixed-foliage-bush-or-plant-stem-spray,Artificial Mixed Foliage Bush or Plant Stem Spray.,"<p>Bring home evergreen beauty with our artificial decorative bushes.<br data-start=""395"" data-end=""398"">No watering, no fading—just lasting charm all year round.</p>",My Store,,simple,"Artificial Flower, Artificial Leaves, Artificial Plants, flowers, realistic flowers, realistic plants",false,Title,Default Title,,,,,,,,shopify_10209911898423,0.0,,0,deny,manual,420.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsAppImage2025-06-21at3.01.11PM_2.jpg?v=1775130898,1,"",false,,,,,kg,,,active
artificial-mini-purple-grass-leaves-plant-bunch,Artificial Mini Purple Grass Leaves Plant Bunch.,"<p>This Artificial Mini Purple Grass Leaves Plant Bunch offers a sophisticated touch of nature without the maintenance. Expertly crafted to replicate the delicate texture and vibrant hue of real purple grass, it remains flawless over time, making it ideal for enhancing any interior space. Perfect for adding a subtle pop of color to your décor, this durable bunch requires no watering or sunlight, ensuring lasting beauty and convenience. Its compact size makes it versatile for tabletops, shelves, or office settings, providing an elegant, low-maintenance greenery solution.</p>",My Store,,simple,"Artificial Flower, Artificial Leaves, Artificial Plants, flowers, realistic flowers, realistic plants",false,Title,Default Title,,,,,,,,shopify_10209962950967,0.0,,0,deny,manual,380.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsAppImage2025-06-21at5.24.57PM_1-scaled.jpg?v=1775130897,1,"",false,,,,,kg,,,active
artificial-mini-grass-leaves-plant-bunch-2,Artificial Mini Grass Leaves Plant Bunch.,<p>Faux but flawless — this leaf plant is pure interior magic.</p>,My Store,,simple,"Artificial Flower, Artificial Leaves, Artificial Plants, flowers, realistic flowers, realistic plants",false,Title,Default Title,,,,,,,,shopify_10209962393911,0.0,,0,deny,manual,400.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsAppImage2025-06-21at5.24.59PM-scaled.jpg?v=1775130896,1,"",false,,,,,kg,,,active
artificial-mini-grass-leaves-plant-bunch,Artificial Mini Grass Leaves Plant Bunch,<p>When your plant looks this good forever.</p>,My Store,,simple,"Artificial Flower, Artificial Leaves, Artificial Plants, flowers, realistic flowers, realistic plants",false,Title,Default Title,,,,,,,,shopify_10209961214263,0.0,,0,deny,manual,400.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsAppImage2025-06-21at5.25.00PM-scaled.jpg?v=1775130895,1,"",false,,,,,kg,,,active
artificial-mini-grass-leaves-flowers-bnches,Artificial Mini Grass Leaves Flowers Bnches.,<p>Stunning faux florals to brighten any space.</p>,My Store,,simple,"Artificial Flower, Artificial Leaves, Artificial Plants, flowers, realistic flowers, realistic plants",false,Title,Default Title,,,,,,,,shopify_10209963409719,0.0,,0,deny,manual,390.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsAppImage2025-06-21at5.24.57PM-scaled.jpg?v=1775130894,1,"",false,,,,,kg,,,active
artificial-long-leave-realistic-plants,Artificial Long Leave Realistic Plants.,<p>Green vibes made easy with our ultra-realistic artificial leaves.</p>,My Store,,simple,"Artificial Leaves, Artificial Plants, Hanging Leaves, realistic plants",false,Title,Default Title,,,,,,,,shopify_10209720860983,0.0,,0,deny,manual,599.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsAppImage2025-06-21at9.30.52AM-scaled.jpg?v=1775130891,1,"",false,,,,,kg,,,active
artificial-lilac-realistic-flower,Artificial Lilac Realistic Flower,"<p><strong>Reach out for stunning flower arrangements or inquire separately for bulk orders.</strong></p>
<p><strong>Timeless blooms made to last—shop our artificial flower bunches</strong></p>",My Store,,simple,"Artificial Plants, flowers, realistic plants",false,Title,Default Title,,,,,,,,shopify_10207823397175,0.0,,0,deny,manual,500.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsAppImage2025-06-19at5.32.25PM-scaled.jpg?v=1775130890,1,"",false,,,,,kg,,,active
artificial-hanging-vines-plants,Artificial Hanging Vines Plants.,"<p>Fresh look, zero maintenance—green leaves that last forever.</p>",My Store,,simple,"Artificial Leaves, Artificial Plants, Hanging Leaves, realistic plants",false,Title,Default Title,,,,,,,,shopify_10209720074551,0.0,,0,deny,manual,650.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsAppImage2025-06-21at9.30.53AM_e3aa8d53-a6fb-4a15-b14d-b3016be0751b-scaled.jpg?v=1775130889,1,"",false,,,,,kg,,,active
artificial-hanging-plant-water-thyme-hanging-plant,Artificial Hanging Plant: Water Thyme Hanging Plant.,<p>Nature-inspired décor made easy.</p>,My Store,,simple,"Artificial Leaves, Artificial Plants, Hanging Leaves, realistic plants",false,Title,Default Title,,,,,,,,shopify_10209725808951,0.0,,0,deny,manual,550.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsAppImage2025-06-21at9.30.07AM-scaled.jpg?v=1775130888,1,"",false,,,,,kg,,,active
artificial-hanging-bush,Artificial Hanging Bush,"Add soft, feathery texture to your decor with this <b data-path-to-node=""16,1,0"" data-index-in-node=""70"">Artificial Asparagus Fern Bush</b>. Its delicate, needle-like foliage creates a light and airy appearance, perfect for softening the edges of <b data-path-to-node=""16,1,0"" data-index-in-node=""208"">wall planters or hanging baskets</b>",My Store,,simple,"aesthetic, Apartment Decor, Decor, DECORATION, Home Decor, wall hanging",false,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,550.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/7_07b09a6a-e581-498a-a9c7-da1ebfee2ae5.jpg?v=1775130887,1,"",false,,,,,kg,,,active
artificial-hanging-bush-2,Artificial Hanging Bush,"Bring a touch of elegance to your space with our <b data-path-to-node=""16"" data-index-in-node=""68"">Artificial Hanging Eucalyptus Vine</b>.",My Store,,simple,"aesthetic, Apartment Decor, Decor, DECORATION, Home Decor, wall hanging",false,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,550.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/6.jpg?v=1775130884,1,"",false,,,,,kg,,,active
artificial-hanging-bush-3,Artificial Hanging Bush,"Create a dramatic ""jungle"" effect with this stunning . Featuring long, feathered fronds that taper into a perfect teardrop shape, this <b data-path-to-node=""15"" data-index-in-node=""187"">faux hanging fern</b> provides immediate height and volume. Perfect for <b data-path-to-node=""15"" data-index-in-node=""255"">hanging ceiling baskets or high shelving</b>, it offers a <b data-path-to-node=""15"" data-index-in-node=""309"">lush, botanical look</b> with absolutely no watering or sunlight required.",My Store,,simple,"Apartment Decor, Decor, DECORATION, Home Decor, wall hanging",false,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,550.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/5.jpg?v=1775130883,1,"",false,,,,,kg,,,active
artificial-hanging-bush-4,Artificial Hanging Bush,"Elevate your interior styling with this elegant <b data-path-to-node=""8,1,0"" data-index-in-node=""67"">trailing boxwood vine</b>. Designed with small, delicate leaves on flexible stems, this <b data-path-to-node=""8,1,0"" data-index-in-node=""151"">artificial hanging plant</b> drapes beautifully over <b data-path-to-node=""8,1,0"" data-index-in-node=""200"">mantels, kitchen cabinets, or floating shelves</b>. A perfect <b data-path-to-node=""8,1,0"" data-index-in-node=""258"">no-maintenance greenery</b> solution to bring a soft, organic touch to any <b data-path-to-node=""8,1,0"" data-index-in-node=""329"">modern farmhouse.</b>",My Store,,simple,"Apartment Decor, Decor, DECORATION, Home Decor, wall hanging",false,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,550.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/4.jpg?v=1775130881,1,"",false,,,,,kg,,,active
artificial-hanging-bush-5,Artificial Hanging Bush,"Create a lush, natural look with this <b data-path-to-node=""2"" data-index-in-node=""57"">artificial hanging boxwood vine</b>. Featuring dense, <b data-path-to-node=""2"" data-index-in-node=""107"">realistic small-leaf foliage</b>, this <b data-path-to-node=""2"" data-index-in-node=""142"">faux greenery bush</b> is perfect for adding texture to <b data-path-to-node=""2"" data-index-in-node=""194"">hanging baskets, farmhouse shelving, or outdoor patio decor</b>.",My Store,,simple,"aesthetic, Apartment Decor, Decor, DECORATION, Home Decor, wall hanging",false,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,550.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/3.jpg?v=1775130880,1,"",false,,,,,kg,,,active
artificial-hanging-bush-6,Artificial Hanging Bush,"Add a burst of life to your space with this <b data-path-to-node=""2"" data-index-in-node=""63"">realistic artificial hanging fern</b>. Designed for effortless style, this <b data-path-to-node=""2"" data-index-in-node=""134"">cascading faux plant</b> features lush, vibrant foliage that looks stunning in <b data-path-to-node=""2"" data-index-in-node=""209"">hanging baskets, wall planters, or on high shelves</b>. Durable and maintenance-free, it’s the perfect <b data-path-to-node=""2"" data-index-in-node=""308"">year-round greenery</b> for any home or office.",My Store,,simple,"Apartment Decor, Decor, DECORATION, Hanging Leaves, wall hanging",false,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,550.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/1.jpg?v=1775130879,1,"",false,,,,,kg,,,active
artificial-green-vine-hanging-bunch-bail,Artificial Green Vine Hanging Bunch/Bail.,<p>Lifelike leaves that stay green forever.</p>,My Store,,simple,"Artificial Leaves, Artificial Plants, Hanging Leaves, realistic plants",false,Title,Default Title,,,,,,,,shopify_10209729806647,0.0,,0,deny,manual,599.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsAppImage2025-06-21at9.29.49AM_1-scaled.jpg?v=1775130876,1,"",false,,,,,kg,,,active
artificial-green-leaves-or-foliage,Artificial Green Leaves or Foliage.,"<p>Give plain spaces a lush, vibrant lift.<br data-start=""963"" data-end=""966"">Artificial bushes that work in any setting, any time.</p>",My Store,,simple,"Artificial Flower, Artificial Leaves, Artificial Plants, flowers, realistic flowers, realistic plants",false,Title,Default Title,,,,,,,,shopify_10209941127479,0.0,,0,deny,manual,390.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsAppImage2025-06-21at3.01.06PM_1.jpg?v=1775130875,1,"",false,,,,,kg,,,active
artificial-green-hanging-bunch-bail-2,Artificial Green Hanging Bunch/Bail.,<p>Green that never fades—perfect artificial leaves for any setting.</p>,My Store,,simple,"Artificial Leaves, Artificial Plants, Hanging Leaves, realistic plants",false,Title,Default Title,,,,,,,,shopify_10209726857527,0.0,,0,deny,manual,620.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsAppImage2025-06-21at9.30.06AM-scaled.jpg?v=1775130874,1,"",false,,,,,kg,,,active
artificial-green-hanging-bunch-bail,Artificial Green Hanging Bunch/Bail,<p>Lifelike leaves that stay green forever.</p>,My Store,,simple,"Artificial Leaves, Artificial Plants, Hanging Leaves, realistic plants",false,Title,Default Title,,,,,,,,shopify_10209724825911,0.0,,0,deny,manual,575.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsAppImage2025-06-21at9.30.07AM_1-scaled.jpg?v=1775130873,1,"",false,,,,,kg,,,active
artificial-golden-maple-leaves,Artificial Golden Maple Leaves,<p>Forever fresh—shop our collection of artificial and hanging leaves.</p>,My Store,,simple,"Artificial Leaves, Artificial Plants, Hanging Leaves, realistic plants",false,Title,Default Title,,,,,,,,shopify_10209789509943,0.0,,0,deny,manual,2100.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsAppImage2025-06-21at9.29.02AM_2-scaled.jpg?v=1775130872,1,"",false,,,,,kg,,,active
artificial-foliage-bush-or-artificial-greenery,Artificial Foliage Bush or Artificial Greenery.,"<p>Designed to mimic nature, built to last.<br data-start=""771"" data-end=""774"">These artificial bushes bring natural vibes to any setup.</p>",My Store,,simple,"Artificial Flower, Artificial Leaves, Artificial Plants, flowers, realistic flowers, realistic plants",false,Title,Default Title,,,,,,,,shopify_10209927528759,0.0,,0,deny,manual,400.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsAppImage2025-06-21at3.01.09PM.jpg?v=1775130870,1,"",false,,,,,kg,,,active
artificial-foliage-and-flower-bush,Artificial Foliage And Flower Bush.,<p>Long-lasting beauty for modern homes and workspaces.</p>,My Store,,simple,"Artificial Flower, Artificial Leaves, Artificial Plants, flowers, realistic flowers, realistic plants",false,Title,Default Title,,,,,,,,shopify_10209907999031,0.0,,0,deny,manual,420.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsAppImage2025-06-21at3.01.12PM_2.jpg?v=1775130868,1,"",false,,,,,kg,,,active
artificial-flower-dahlia-red-bunches,Artificial Flower Dahlia Red Bunches,"<p><strong>Reach out for stunning flower arrangements or inquire separately for bulk orders.</strong></p>
<p>Peace begins with a flower.</p>",My Store,,simple,"Artificial Flower, Artificial Plants, flowers, realistic flowers",false,Title,Default Title,,,,,,,,shopify_10207838437687,0.0,,0,deny,manual,480.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsAppImage2025-06-19at5.32.52PM-scaled.jpg?v=1775130868,1,"",false,,,,,kg,,,active
artificial-filler-bunch,Artificial Filler Bunch,"550 /1

Add a pop of permanent freshness with our <b data-path-to-node=""4,1,0"" data-index-in-node=""61"">realistic boxwood and myrtle bunches</b>. Featuring dense, multi-tonal leaves and a sturdy stem, these <b data-path-to-node=""4,1,0"" data-index-in-node=""160"">faux greenery bundles</b> are perfect for filling vases, creating DIY centerpieces, or adding life to minimalist shelf displays. Enjoy the beauty of <b data-path-to-node=""4,1,0"" data-index-in-node=""305"">lush green plants</b> with zero maintenance.",My Store,,simple,"aesthetic, Apartment Decor, Decor, DECORATION, Home Decor, wall hanging",false,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,550.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/9.jpg?v=1775130866,1,"",false,,,,,kg,,,active
artificial-ficus-tree-approx-6ft,Artificial Ficus Tree (approx 6ft),"<div class=""ng-tns-c2847674018-74""><section id=""processing-state-9"" class=""processing-state_container ng-tns-c2847674018-74 is-gpi-avatar ng-trigger ng-trigger-processingStateShowHide ng-star-inserted is-done-processing"">
<div id=""processing-state-9-summary"" class=""processing-state_details ng-trigger ng-trigger-menuExpansion ng-tns-c2847674018-74 is-gpi-avatar ng-star-inserted"" aria-hidden=""true"">
<div class=""tool-summary ng-tns-c2847674018-74"">
<div class=""tool-summary-message ng-tns-c2847674018-74 gds-body-l ng-star-inserted"">
<div class=""ng-tns-c2847674018-74"">Introduce a sophisticated touch of nature to your home or office with this lush artificial Ficus tree. Designed to replicate the full, dense canopy of a mature Ficus, this evergreen accent provides a statuesque presence that enhances any interior style, from classic to contemporary.</div>
</div>
</div>
</div>
</section></div>",My Store,,simple,"#HomeDecor, aesthetic, Apartment Decor, Artificial Plants, Decor, DECORATION, realistic plants",false,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,7000.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/6-1.jpg?v=1775130865,1,"",false,,,,,kg,,,active
artificial-fern-grass-or-fake-boston-ferns,Artificial Fern Grass or Fake Boston Ferns.,"<p>Transform your environment effortlessly with our set of Artificial Fern Grass, designed to bring the lush appeal of Boston ferns into any space without the upkeep.</p>",My Store,Uncategorized,simple,"Artificial Flower, Artificial Leaves, Artificial Plants, best, flowers, realistic flowers, realistic plants",true,Title,Default Title,,,,,,,,shopify_10209943355703,0.0,,0,deny,manual,390.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsAppImage2025-06-21at3.01.06PM.jpg?v=1775799855,1,"",false,,,,,kg,,,active
